id,host_id,latitude,longitude,price,minimum_nights,calculated_host_listings_count,accommodates,bedrooms,bathrooms,beds,security_deposit,cleaning_fee,extra_people,maximum_nights,availability_30,amenities_number,neighbourhood_Bijlmer-Centrum,neighbourhood_Bijlmer-Oost,neighbourhood_Bos en Lommer,neighbourhood_Buitenveldert - Zuidas,neighbourhood_Centrum-Oost,neighbourhood_Centrum-West,neighbourhood_De Aker - Nieuw Sloten,neighbourhood_De Baarsjes - Oud-West,neighbourhood_De Pijp - Rivierenbuurt,neighbourhood_Gaasperdam - Driemond,neighbourhood_Geuzenveld - Slotermeer,neighbourhood_IJburg - Zeeburgereiland,neighbourhood_Noord-Oost,neighbourhood_Noord-West,neighbourhood_Oostelijk Havengebied - Indische Buurt,neighbourhood_Osdorp,neighbourhood_Oud-Noord,neighbourhood_Oud-Oost,neighbourhood_Slotervaart,neighbourhood_Watergraafsmeer,neighbourhood_Westerpark,neighbourhood_Zuid,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_Apartment,property_type_House,property_type_Other,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_60
4789122,5780127,52.3549864562298,4.9249104236066366,65,2,2,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4789358,10008270,52.35851117180858,4.888350239534323,60,3,2,3,1.0,1.0,3.0,0.0,0.0,0.0,365,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4791553,24696101,52.33890836199443,4.921905110644121,79,3,1,2,0.0,1.0,1.0,100.0,30.0,0.0,25,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
4793315,24702118,52.39208411048541,4.934712851949512,125,1,1,2,1.0,1.0,1.0,0.0,18.0,35.0,1125,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4797483,24721388,52.3632173983941,4.866607506477826,85,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,12,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4799506,23062050,52.369556044250615,4.830766006075684,250,3,1,4,3.0,2.0,4.0,300.0,50.0,0.0,1125,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4802024,1018865,52.38464970721546,4.875218647131075,99,3,1,4,1.0,1.0,2.0,200.0,15.0,50.0,1125,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4804757,23693012,52.364165233470644,4.897744433016215,250,2,1,4,2.0,1.0,3.0,200.0,0.0,50.0,21,19,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4806346,17898488,52.37415142679984,4.837423265480412,235,3,1,4,3.0,1.0,4.0,0.0,50.0,28.0,4,4,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4806490,4621039,52.35229045060882,4.8525756494228265,150,1,1,4,2.0,1.0,2.0,200.0,25.0,50.0,1125,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
4806556,24074823,52.369070722541196,4.872504706276216,150,3,1,4,1.0,1.0,2.0,200.0,0.0,20.0,30,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4811555,9000116,52.342848156852334,4.902888698480198,275,3,2,4,4.0,2.0,4.0,400.0,80.0,50.0,1125,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4812673,17517212,52.3529568407996,4.896273274720814,80,1,2,2,1.0,1.0,2.0,0.0,0.0,10.0,1125,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4814278,8648916,52.3626737189719,4.866173159274685,150,3,1,4,2.0,1.0,2.0,150.0,40.0,40.0,1125,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4815695,24800445,52.35352657200541,4.885182522218954,155,7,1,4,2.0,1.0,4.0,150.0,50.0,30.0,1125,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4818544,5022649,52.3560996752404,4.899552807951135,90,2,2,3,1.0,1.0,2.0,0.0,25.0,30.0,1125,5,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4818598,11408387,52.38920915778043,4.875224569248855,90,4,1,4,1.0,1.0,2.0,300.0,35.0,15.0,30,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4819996,8267277,52.38426664798693,4.867794120163956,220,4,1,4,2.0,1.0,2.0,100.0,35.0,0.0,1125,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
4820483,10357130,52.374468752173975,4.88450309528858,90,4,2,2,1.0,1.0,1.0,100.0,34.0,0.0,21,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4821773,9448067,52.35600437925638,4.902064293220648,130,1,1,2,0.0,1.0,1.0,0.0,15.0,0.0,1125,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4830755,24609966,52.365437749503315,4.912913878700952,105,12,1,2,1.0,1.0,1.0,200.0,49.0,0.0,31,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4830791,6019841,52.36692949938816,4.906885104539565,359,3,2,4,2.0,1.0,4.0,0.0,145.0,0.0,1125,5,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4830796,24868622,52.380799204045594,4.830557608339884,75,3,1,2,1.0,1.5,1.0,0.0,20.0,0.0,30,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4831146,6420712,52.351481881833465,4.8926787335444955,160,3,1,4,1.0,1.0,2.0,0.0,30.0,30.0,1125,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4835069,24737931,52.3693557756695,4.86438012066686,350,5,1,4,3.0,2.0,3.0,500.0,100.0,50.0,60,9,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4844163,24818331,52.37766647529322,4.857620494777947,200,4,1,2,1.0,1.0,1.0,400.0,30.0,0.0,20,29,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4844569,6721061,52.37358254086182,4.943934582633604,150,3,1,2,1.0,1.0,1.0,150.0,50.0,20.0,21,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4844736,6984240,52.35479998821681,4.934755732155906,97,1,2,2,1.0,1.0,1.0,0.0,30.0,20.0,90,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4844978,17200067,52.390139385696656,4.877198636430434,129,1,1,2,1.0,1.0,1.0,400.0,20.0,0.0,1125,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
4845712,15466411,52.35482554563018,4.846677530054476,100,7,1,2,1.0,1.0,1.0,250.0,37.0,30.0,1125,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4847183,24940666,52.36404424636804,4.925188235949716,167,2,1,4,2.0,1.0,2.0,250.0,50.0,20.0,1125,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4850547,10541674,52.35707720122185,4.899270724680988,175,5,1,2,1.0,1.0,1.0,0.0,25.0,20.0,1125,7,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4851269,14213099,52.39243381743077,4.956993975114999,68,3,1,2,1.0,1.0,1.0,0.0,25.0,0.0,1125,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4851752,693375,52.36283054689146,4.933660944398357,110,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,10,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4851958,16919150,52.366819610545775,4.856559043460679,100,2,1,2,1.0,1.0,1.0,300.0,35.0,25.0,30,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4854975,24975807,52.37548157819237,4.881801126159092,140,2,1,2,1.0,1.0,1.0,0.0,30.0,25.0,1125,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4860508,20850737,52.37979326543706,4.887464053894288,295,3,1,4,2.0,1.0,4.0,250.0,0.0,50.0,1125,14,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4861759,25007622,52.344695210958726,4.800474623279757,200,2,1,4,4.0,1.0,4.0,250.0,50.0,50.0,30,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4863788,10163569,52.360924826074935,4.901640466449647,300,3,1,4,4.0,2.0,4.0,500.0,125.0,0.0,10,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4864384,18482089,52.349317962521326,4.787816252112123,75,3,4,2,1.0,1.0,1.0,350.0,0.0,0.0,365,26,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4865992,20521588,52.35868039521653,4.9143551153121345,150,3,1,4,2.0,1.0,2.0,250.0,50.0,0.0,1125,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4869412,8171148,52.35799204674353,4.9148713594062485,125,2,1,2,1.0,1.0,1.0,150.0,35.0,50.0,14,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4869956,7908960,52.37474743528202,4.865799259027819,225,1,1,4,2.0,1.0,2.0,250.0,0.0,25.0,1125,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
4871100,10411661,52.36564803267617,4.897864542617124,239,2,1,4,2.0,1.0,2.0,250.0,50.0,40.0,60,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4871790,7975445,52.349514532747726,4.889296732657521,175,2,1,2,1.0,1.0,1.0,200.0,25.0,0.0,1125,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4872566,2377186,52.37695601962288,4.847138286936787,70,2,1,2,1.0,1.5,1.0,100.0,0.0,0.0,1125,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4872957,5106560,52.369034178955786,4.8834034444877625,200,3,1,2,1.0,1.0,1.0,150.0,0.0,0.0,14,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4872974,3020043,52.36274883063715,4.863102655156603,110,3,1,2,1.0,1.0,1.0,0.0,30.0,0.0,14,14,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4875805,16145613,52.367482851619975,4.90799634378872,150,2,2,2,0.0,1.0,1.0,0.0,0.0,0.0,1125,24,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4876878,7397156,52.368480619903096,4.9210388536105185,95,3,1,2,1.0,1.0,1.0,0.0,30.0,0.0,10,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4877696,10905140,52.37115557240829,4.932509884865594,68,2,1,2,1.0,1.0,1.0,0.0,15.0,0.0,15,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4878292,18162272,52.36819424100558,4.873267771650311,125,4,1,3,2.0,1.5,1.0,0.0,50.0,50.0,7,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4878394,20017740,52.35758378844346,4.926368353929736,175,3,1,4,2.0,1.0,2.0,0.0,25.0,25.0,1125,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4879044,23686734,52.35713895416542,4.9133914995761305,90,6,1,4,1.0,1.0,2.0,0.0,0.0,0.0,1125,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4880879,4905127,52.35742784094364,4.9209585622457155,189,1,3,3,2.0,1.0,2.0,195.0,0.0,0.0,17,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4885745,12277460,52.35836501737568,4.9015525516104335,116,2,1,2,1.0,1.0,1.0,90.0,35.0,20.0,7,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4887616,25142874,52.36187600868166,4.851574442081716,80,2,1,2,1.0,1.0,1.0,100.0,30.0,30.0,1125,21,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4890067,20384529,52.378794145349865,4.854305208456941,99,2,1,2,1.0,1.0,1.0,0.0,25.0,0.0,1125,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4891002,2191037,52.365445906237966,4.804842535342808,49,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4892972,20674116,52.35509478882626,4.884251824644551,155,2,1,2,1.0,1.0,1.0,0.0,50.0,0.0,1125,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
4896573,6918150,52.37335194970689,4.860321945324975,85,3,1,2,1.0,1.0,1.0,200.0,40.0,0.0,1125,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4898741,3356377,52.365575790408535,4.902317773267703,350,2,1,4,2.0,1.0,2.0,350.0,75.0,0.0,1125,1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4899798,25220162,52.36318241829815,4.944674560004473,65,4,1,2,1.0,1.0,1.0,0.0,0.0,0.0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4904202,11930041,52.39249800342087,4.891978057289458,175,5,1,2,2.0,1.0,2.0,750.0,65.0,0.0,1125,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
4906681,14130159,52.36583896786131,4.863295721272414,100,4,1,2,1.0,1.0,1.0,0.0,35.0,0.0,35,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4908135,5654502,52.37098504151445,4.8609118500025215,150,3,1,2,1.0,1.0,1.0,0.0,40.0,0.0,20,10,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4911386,25291342,52.36365837051422,4.926348147754523,400,1,1,4,3.0,1.5,3.0,0.0,0.0,0.0,1125,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4913607,9617177,52.36299344210395,4.938925575602324,185,2,1,2,1.0,1.0,2.0,450.0,45.0,0.0,7,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4918505,25332737,52.3637462831742,4.920343416567367,145,3,1,2,1.0,1.0,1.0,0.0,25.0,0.0,1125,6,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4919004,25304400,52.355980519727595,4.893338587968459,350,3,1,4,2.0,2.0,3.0,200.0,50.0,0.0,1125,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4919405,7716979,52.35730151444229,4.890044078837693,180,2,1,3,2.0,1.5,2.0,200.0,0.0,0.0,1125,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4920240,24217143,52.387527187099025,4.883204880913231,120,4,1,4,2.0,1.0,2.0,200.0,50.0,45.0,1125,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4920987,25345807,52.346831495217884,4.898546616299714,150,7,1,4,2.0,1.5,2.0,200.0,30.0,50.0,365,4,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4922524,25348254,52.362513448169324,4.856004633498001,200,2,1,3,1.0,1.0,2.0,0.0,0.0,0.0,1125,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4926673,21348537,52.37098715643718,4.854547434714103,40,14,1,2,1.0,1.0,1.0,100.0,20.0,0.0,1125,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4927604,25383884,52.361680851060456,4.860213911661463,70,2,1,2,1.0,1.0,2.0,100.0,25.0,5.0,1125,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4928162,25386250,52.357758835153106,4.9133050608289,80,5,1,2,1.0,1.0,2.0,0.0,30.0,0.0,1125,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4928468,14548956,52.36621546380832,4.865318015001871,127,2,1,2,1.0,1.0,1.0,150.0,49.0,0.0,10,5,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4931145,25402431,52.35314792295683,4.912763735364759,90,2,1,2,0.0,1.0,1.0,0.0,35.0,0.0,1125,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4931565,25404766,52.34839419368453,4.843622489304911,74,1,1,1,1.0,1.0,1.0,100.0,20.0,0.0,1125,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4932087,5990448,52.37677724083933,4.896142082678744,149,4,1,3,1.0,1.0,3.0,300.0,45.0,45.0,1125,12,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4934237,25422214,52.38222988952632,4.912531665020733,99,2,2,2,1.0,1.0,1.0,0.0,20.0,0.0,1125,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4939811,5023084,52.35557580866226,4.909170176419965,143,3,1,2,2.0,1.0,1.0,0.0,30.0,0.0,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4941689,2154572,52.35682681323374,4.921946344857453,119,2,1,2,1.0,1.0,1.0,100.0,25.0,0.0,20,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4942234,23429184,52.350981620779145,4.938387722904305,205,2,1,4,2.0,1.0,4.0,250.0,75.0,0.0,60,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4945761,77950,52.387997396756056,4.878504121912886,100,4,1,2,1.0,1.0,1.0,250.0,35.0,40.0,1125,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
4947466,4562355,52.3693004183029,4.888332562581286,360,3,1,4,1.0,1.0,4.0,200.0,80.0,60.0,99,25,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4951858,1861319,52.35787609118899,4.8568217979828425,189,3,1,4,2.0,1.0,2.0,0.0,45.0,0.0,10,9,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4952367,25527957,52.35112988295522,4.900201405785701,250,2,1,4,2.0,1.0,2.0,0.0,40.0,50.0,1124,8,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4952768,6349114,52.37680673280522,4.844413514796768,85,2,1,2,0.0,1.0,1.0,150.0,20.0,0.0,1125,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4961851,25578633,52.406569490585696,4.908171581123927,112,2,2,4,1.0,1.0,3.0,200.0,35.0,0.0,60,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4963297,5117324,52.36339418215088,4.946066866137171,95,2,1,4,2.0,1.0,2.0,300.0,30.0,20.0,1125,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4963471,13526671,52.359821525696184,4.897069461538156,85,2,1,2,0.0,1.0,1.0,250.0,20.0,0.0,15,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4964816,19827437,52.3550337236959,4.905520640410684,117,3,1,2,1.0,1.0,1.0,0.0,25.0,0.0,1124,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4965578,13659453,52.38546856696554,4.870945379747097,115,2,2,4,2.0,1.0,2.0,0.0,25.0,35.0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
4969675,21077937,52.38606915680533,4.957696521637744,175,3,2,4,2.0,2.0,3.0,750.0,50.0,30.0,28,4,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4972390,1829492,52.376539819781755,4.8756633635415385,165,30,3,2,1.0,1.0,1.0,300.0,50.0,0.0,1125,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4973038,3139107,52.366278506111136,4.862642561635568,300,2,1,4,3.0,1.0,4.0,0.0,70.0,0.0,10,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4973620,20216400,52.36461625178458,4.861690588675806,110,2,1,3,1.0,1.0,1.0,100.0,30.0,50.0,7,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4975588,1446402,52.3818083250037,4.852747536195074,115,4,1,2,2.0,1.5,1.0,200.0,35.0,0.0,30,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4976444,798559,52.35216099627158,4.897097261480687,85,3,1,2,1.0,1.5,1.0,0.0,25.0,0.0,31,8,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4981487,15970778,52.35119347584578,4.7994998105632165,69,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4984717,12025422,52.37692804687848,4.8912203133833865,89,3,2,2,1.0,1.0,1.0,0.0,9.0,0.0,7,15,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4985612,25694276,52.37968160659571,4.877816696701208,100,186,1,2,1.0,1.5,1.0,0.0,70.0,40.0,365,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4989800,25726639,52.376188939626076,4.902053695392452,160,2,1,2,1.0,1.0,1.0,300.0,30.0,0.0,4,21,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
